id,keywords
24057,"['witch', 'based on novel']"
73772,[]
38622,[]
183073,[]
76199,[]
38494,['crime']
161796,"['secret identity', 'wax museum', 'movie serial']"
104185,[]
27144,['scotland yard']
26921,[]
352694,[]
376659,"['alcohol', 'bar', 'party']"
338766,"['desperation', 'texas', 'bank robber']"
310888,[]
373473,[]
377587,"['parody', 'spoof', 'violence']"
48995,[]
330070,"['mars', 'mission to mars']"
390734,"['fight', 'cgi', 'based on video game']"
383869,[]
46744,[]
47535,[]
388192,[]
404073,[]
67617,[]
397365,[]
208173,[]
190326,['paris commune']
140423,[]
347642,[]
84275,"['dracula', 'hell', 'parody']"
393184,[]
62592,"['undercover', 'bridesmaid', 'female friendship']"
140894,"['blackmail', 'pregnant', 'mistress']"
27154,"['jealousy', 'suspicion', 'humiliation']"
207558,"['1970s', 'history', 'documentary']"
63423,['woman director']
300669,"['kidnapping', 'thief', 'teenager']"
378570,[]
333846,"['serbian', 'post war', 'albanian']"
340224,[]
288504,[]
405653,[]
403119,"['diving', 'sister sister relationship', 'shark attack']"
380762,[]
370178,['anonymous']
340712,['biography']
391995,"['slavery', 'propaganda', 'organized crime']"
63859,"['witch', 'island', 'magic']"
173385,"['romantic comedy', 'sex comedy', 'sitcom']"
113262,[]
158741,"['father son relationship', 'return', 'wedding anniversary']"
82929,[]
4288,"['river', 'summer camp', 'forest']"
266036,['woman director']
60700,"['imaginary friend', 'psychological drama']"
407298,[]
353732,"['river', 'bangkok', 'thailand']"
388347,"['virtual reality', 'near future']"
365709,[]
106618,[]
123628,"['bisexuality', 'dog', 'parolee']"
120729,[]
198491,"['based on novel', 'amnesia', 'war']"
154399,"['cinema', 'beirut', 'post-apocalyptic']"
47034,[]
54583,"['canadian', 'satire']"
368940,"['cat', 'island', 'parrot']"
118195,"['surrealism', 'woman played by man']"
338079,[]
334304,"['little boy', 'orphan', 'dog']"
340119,[]
62009,[]
54107,[]
49855,['independent film']
408140,[]
369605,['space elevator']
378607,"['world war ii', 'haunted house', 'supernatural']"
228496,"['supernatural', 'horror', 'subjective camera']"
268893,"['inspiration', 'peace', 'fear']"
261410,[]
273318,[]
273122,[]
273127,['veggietales']
314580,"['kids', 'religious humour', 'kids music']"
261409,[]
273312,[]
314601,[]
273296,[]
273302,[]
273310,[]
275136,"['countdown', 'song', 'pirate']"
273578,['friendship']
273309,[]
273315,[]
273149,['veggietales']
275065,"['cartoon', 'animation', 'veggietales']"
275130,"['cartoon', 'animation', 'veggietales']"
275074,"['christian', 'family relationships', 'veggietales']"
273205,['veggietales']
335509,"['diving', 'gold', 'sunken treasure']"
314420,['mansion']
293093,['monster']
180691,[]
20846,['independent film']
43035,['wyoming']
390584,[]
358615,['arizona']
112699,"['prostitute', 'newspaper seller']"
86360,[]
282040,[]
32091,"['buddhism', 'china', 'collector']"
396395,[]
40717,"['oregon', 'surgeon', 'dust bowl']"
230058,"['love triangle', 'gay', 'nudity']"
168541,['village school']
246381,[]
168552,[]
199916,[]
324277,[]
390989,"['shark attack', 'sequel', 'farce']"
382079,[]
376660,"['friendship', 'high school', 'loneliness']"
407789,"['politics', 'bill clinton', 'clinton']"
50497,"['newspaper', 'exorcism', 'poltergeist']"
256885,['woman director']
268666,"['japan', 'multiculturalism', 'racism']"
393367,['pātea']
302323,"['romance', 'documentary', 'filmmaker']"
403130,[]
82942,[]
21452,"['revenge', 'murder', 'mystery']"
28808,"['treasure', 'new love', 'fugitive']"
159550,"['friendship', 'brick making']"
404567,"['independent film', 'chinese']"
79163,[]
309579,"['slavery', 'prince', 'woman director']"
351339,"['germany', 'assassination', 'world war ii']"
309886,"['drug dealer', 'independent film', 'father daughter relationship']"
352695,"['male friendship', 'loss', 'board game']"
366656,"['winter', 'remake', 'snow']"
394632,[]
337674,"['france', 'video game', 'female nudity']"
299780,[]
254679,"['biography', 'love']"
397520,"['based on novel', 'remake', 'orphan']"
399894,"['plague', 'blood thirsty creatures']"
391477,"['triad', 'political satire']"
64133,['woman director']
149026,"['runaway', 'cold', 'city']"
258945,"['death', 'existentialism', 'observational cinema']"
241396,['based on myths or folklore']
56531,"['suicide', 'snuff', 'van']"
150084,[]
292298,"['slavery', 'family history', 'racism']"
94502,[]
50461,[]
166610,"['war', 'war propaganda']"
329024,[]
17376,[]
77649,"['brit noir', 'neurosurgeon']"
396269,[]
105506,"['investigation', 'father', 'shooting']"
399097,"['photography', 'coming of age', 'bipolar disorder']"
392554,['woman director']
65442,['unsimulated sex']
198057,"['small town', 'new hampshire', 'small town sheriff']"
268956,[]
296472,[]
141267,"['undercover agent', 'police', 'organized crime']"
396535,"['survival', 'korea', 'zombie']"
138115,[]
138118,[]
136071,[]
133879,"['criminal investigation', 'woman director']"
24024,[]
24025,"['drug crime', 'police', 'mafia']"
229007,[]
389614,['world war ii']
231811,[]
168056,[]
168057,[]
231812,[]
210019,"['newspaper', 'politician']"
109020,[]
185154,"['london england', 'indian lead', 'princess']"
105848,[]
105672,"['female nudity', 'murder', 'corporate world']"
260883,[]
147643,[]
49635,['woman director']
368031,"['college', 'internet', 'vengeful ghost']"
376579,"['underground facility', 'augmented reality glasses', 'gifted children']"
356901,"['mother-in-law', 'grief', 'loss of wife']"
403593,[]
26803,"['london england', 'music', 'punk rock']"
402446,"['father son relationship', 'winter', 'stranded']"
336455,"['sister', 'quarantine', 'outbreak']"
407389,"['haunted house', 'house', 'ghost']"
384111,"['conductor', 'marriage']"
256916,[]
31111,[]
336265,"['psychokinesis', 'powers']"
306966,"['europe', 'camp', 'slasher']"
184799,"['new york city', 'rich']"
149320,"['civil war', 'alabama', 'racism']"
57666,['prostitution']
183889,[]
177474,"['wartime', 'soldier']"
391088,"['power', 'politics', 'rich people']"
41125,"['independent film', 'australian outback']"
373471,[]
118490,"['australia', 'aborigine']"
375384,[]
403173,[]
262755,[]
32013,"['politics', 'hacking', 'voting']"
319998,['woman director']
32556,[]
79644,[]
402042,[]
180859,[]
238475,"['robbery', 'wrestling', 'las vegas']"
179573,"['quebec', 'fair', 'romance']"
35297,"['mother', 'sex', 'baby']"
5856,"['nudity', 'st. pauli', 'unsimulated sex']"
182583,[]
66623,['school teacher']
190967,['woman director']
142093,"['softcore', 'korean movie']"
118946,['nordic noir']
80670,[]
99758,['australia']
47397,"['sex', 'sweden', 'experiment']"
92391,"['rape', 'gang leader', 'gang']"
25356,[]
57733,['suspense']
68551,"['drama', 'comedy']"
56296,[]
49261,['independent film']
17144,[]
27391,[]
34989,"['callgirl', 'sexuality', 'student']"
20782,"['drug traffic', 'hitman', 'covert operation']"
61999,[]
59317,['unsimulated sex']
48837,"['vampire', 'murder', 'blood']"
41203,"['amputation', 'torture', 'electrocution']"
35733,['erotic movie']
35730,['explicit sex']
35731,"['unsimulated sex', 'erotic movie']"
55774,['unsimulated sex']
93685,"['wife husband relationship', 'sexploitation', 'swinger']"
65626,[]
46927,"['based on novel', 'drug use']"
27595,['road movie']
22745,"['attempted murder', 'island', 'murder']"
41182,[]
132765,[]
347757,"['murder', 'serial killer', 'devil']"
248781,"['anthology', 'woman director', 'mumblegore']"
123858,[]
310602,['male nudity']
211505,[]
362736,[]
300402,['morocco']
381767,"['surrogate mother', 'pregnancy']"
161915,[]
50181,[]
278924,"['assassin', 'sequel', 'murder']"
26911,[]
374471,[]
86096,['woman director']
57395,[]
355998,"['drug abuse', 'nudity', 'interracial romance']"
42084,[]
369019,"['biography', 'romance']"
199929,['woman director']
376482,"['stand-up comedy', 'comedy']"
332285,"['drug abuse', 'experiment', 'television']"
294795,"['based on novel', 'hitchcockian', 'sixth sense']"
333484,['remake']
225534,[]
405325,[]
407375,"['gun', 'pipeline', 'enemy']"
407455,[]
266400,[]
401123,"['video game', 'gun', 'sword fight']"
56552,[]
42560,[]
319092,"['russia', 'woodpecker', 'nuclear catastrophe']"
404117,[]
377516,"['bar', 'cocaine', 'insult']"
129006,[]
20583,[]
30975,[]
49857,[]
21636,[]
25182,[]
81450,[]
87311,[]
32147,[]
270774,"['detective', 'hong kong', 'chinese']"
33317,[]
144421,"['silent film', 'vaudeville']"
29890,[]
99313,[]
207413,"['biography', 'woman director']"
380856,[]
308174,['baby']
407613,['stand-up comedy']
376867,"['gay', 'drug abuse', 'florida']"
271706,['supernatural']
348668,"['police', 'cold case', 'message in a bottle']"
322903,"['muslim', 'lgbt', 'black lgbt']"
19723,[]
71559,"['sexuality', 'faith', 'coming of age']"
87343,[]
82686,"['biography', 'ape', 'chimpanzee']"
267497,[]
267506,[]
260916,[]
69870,[]
82405,[]
134390,['rescue']
389868,['zombie']
294047,[]
36926,['woman director']
138543,['woman director']
228034,[]
381044,[]
330982,"['france', 'fascism', '1910s']"
358332,[]
77660,[]
88558,[]
26945,"['dream', 'magic', 'surrealism']"
91921,"['competition', 'video game', 'tetris']"
381356,['video game']
213681,"['southern usa', 'night watchman', 'armored car']"
347763,['woman director']
63959,"['female nudity', 'killing', 'nudity']"
21837,[]
332212,[]
393841,"['arranged marriage', 'marriage', 'love']"
36375,['catholic']
85814,"['youth', 'war hero', 'truancy']"
172104,"['musical', 'gangster']"
68139,['blindness']
376651,"['chess', 'biography', 'based on true story']"
300596,"['countryside', 'married couple', 'fashion designer']"
247773,"['boxer', 'sport', 'wedding ring']"
248694,"['borderline personality disorder', 'gay relationship', 'gay interest']"
376581,"['baby', 'pimp', 'architect']"
392572,['bollywood']
340213,"['beach', 'british', 'b movie']"
342562,"['mouse', 'earth', 'chipmunk']"
44902,"['victorian england', 'brit noir']"
232860,"['housekeeper', 'heir', 'death of aunt']"
404141,"[""artists' life"", 'musician', 'fashion designer']"
176568,"['female nudity', 'exploitation', 'lapland']"
126402,[]
336220,[]
324345,[]
347751,[]
313297,"['samurai', 'magic', 'stop motion']"
358243,[]
164580,[]
381255,"['prison', 'based on true story', 'love']"
274902,[]
95610,"['love triangle', 'baby', 'sequel']"
283552,['lighthouse keeper   ']
377264,"['future', 'thriller', 'robot']"
317557,"['sport', 'woman director']"
296524,"['post traumatic stress  disorder', 'sea', 'based on true story']"
283366,"['time travel', 'orphan', 'superpower']"
346685,"['based on novel', 'infidelity', 'alcoholism']"
369883,"['middle school', ""based on children's book""]"
302946,"['autism', 'criminal', 'accountant']"
339927,['reenactment']
343010,"['niagara falls', 'conspiracy theory', 'woman director']"
8893,[]
292948,"['france', 'sadomasochism', 'pseudonym']"
181553,"['extramarital affair', 'self consciousness']"
380879,[]
376847,['korean movie']
381418,['loss']
296865,['insurance company']
394051,"['shanghai', 'movie in movie', 'director']"
379887,['korean movie']
298721,"['cemetery', 'river', 'soldier']"
382399,"['dance', 'violin', 'ballet']"
247414,['woman director']
385962,['korean movie']
394170,['korean movie']
39061,[]
286239,['woman director']
391629,"['rebel', 'martial arts', 'kidnapping']"
317930,[]
373200,[]
393441,[]
400247,[]
347126,['christian']
294221,[]
391779,[]
366080,"['opression', 'malaysia', 'rivalry']"
390437,['married']
406429,"['superhero', 'chinese', 'superpower']"
402672,['bollywood']
260240,[]
407887,"['korea', 'fictionalized history', 'operation ""trudy jackson""']"
358505,[]
384641,"['world war ii', 'korean movie', ""'comfort women'""]"
384573,"['the met gala', 'the metropolitan museum of art']"
137072,[]
206328,[]
41844,[]
110130,"['terrorist', 'hologram', 'revenge']"
378195,[]
72640,"['mill', 'disney short', 'silly symphony']"
342588,"['frankenstein', 'mystery', 'crime']"
225038,[]
146893,[]
346564,[]
368942,['biography']
407518,"['world war ii', 'nazis', 'lawyer']"
331583,"['murder', 'lawyer', 'woman director']"
348677,"['paris', 'fashion photographer', 'model']"
267800,[]
340485,"['hotel', 'fireworks', 'van']"
409676,[]
139521,"['india', 'farmland', 'class warfare']"
411711,[]
245622,['biography']
231020,[]
403936,[]
297399,"['concert', 'stand-up comedy', 'tv movie']"
262786,[]
231145,[]
370664,[]
27605,"['spanish civil war', 'based on true story', 'execution']"
267590,[]
49199,['street race']
378450,[]
261872,[]
374003,[]
21799,[]
78715,[]
86970,[]
218408,[]
63877,['woman director']
42944,['independent film']
53245,[]
52925,[]
100490,['sequel']
267802,[]
258026,[]
237506,['based on true story']
15959,[]
202764,['Το Χώμα Βάφτηκε Κόκκινο']
47234,[]
64961,"['cavemen', 'sex comedy']"
75452,[]
2324,['independent film']
374617,"['terrorist', 'undercover', 'fbi agent']"
361069,"['adolescence', 'sexuality', 'sister sister relationship']"
378503,[]
383064,"['turkey', 'war', 'mother daughter relationship']"
278738,['woman director']
205361,"['martin luther king', 'civil rights movement ', 'african american']"
339792,"['bar', 'office', 'tour']"
44749,"['sequel', 'suspense', 'thriller']"
28340,"['female nudity', 'rape', 'sex']"
39449,"['post-apocalyptic', 'sport', 'modern western']"
37020,[]
270851,"['lake', 'water monster']"
86713,[]
61686,['woman director']
47325,[]
134908,[]
186372,[]
261581,['stand-up comedy']
407897,['steampunk']
36918,[]
375950,"['hospital', 'doctor']"
383559,"['gay', 'cat', 'homosexuality']"
305956,"['music', 'song writing']"
74199,['musical']
369443,[]
140380,[]
381034,"['based on novel', 'minnesota', 'winter']"
247488,"['wrestling', 'extreme championship wrestling', 'wcw']"
407048,['scott hall']
144105,[]
287603,['stand-up comedy']
48250,['political satire']
279842,[]
142966,['stand-up comedy']
347105,[]
336736,['stand-up comedy']
33495,[]
246829,[]
239783,[]
77137,[]
77147,[]
46028,[]
58773,[]
41583,[]
124202,"['police', 'police academy', 'carabinieri']"
73755,[]
38289,['sport']
42290,"['pope', 'religion']"
45037,['independent film']
287982,"['vhs', 'cult film', 'indie film']"
363969,['woman director']
125926,[]
105734,"['based on novel', 'swindle']"
139195,"['company', 'party']"
162818,[]
197528,[]
128900,[]
119769,[]
228432,['wallander']
136238,[]
34527,['homicide']
125882,"['sweden', 'poverty']"
22615,[]
57500,['woman director']
78098,['woman director']
32034,"['murder', 'holland', 'drug syndicate']"
253817,['woman director']
222454,[]
357786,"['vampire', 'supernatural', 'harem']"
55426,"['mecha', 'based on manga', 'anime']"
55431,"['mecha', 'based on manga', 'anime']"
55430,"['based on manga', 'anime', 'comic meteor']"
55435,"['based on manga', 'anime', 'comic meteor']"
55437,"['mecha', 'based on manga', 'anime']"
55438,"['mecha', 'based on manga', 'anime']"
225745,"['time travel', 'mad scientist']"
40627,[]
20072,['woman director']
357390,"['immortality', 'based on manga', 'anime']"
296917,"['civil war', 'conspiracy', 'cyberpunk']"
412214,[]
357837,"['dancing', 'competition', 'hotel']"
316784,['black hole']
98370,['woman director']
33714,['woman director']
287623,"['dysfunctional marriage', 'pregnancy', 'middle age']"
135990,"['scotland', 'gas station', 'coming of age']"
184341,[]
280416,[]
410576,[]
65755,[]
238204,[]
407965,[]
358807,"['dance', 'woman director']"
352890,"['germany', 'rap music', 'culture clash']"
59858,[]
310442,"['flat', 'police', 'lawyer']"
360321,[]
356757,[]
316074,['woman director']
333367,['woman director']
273080,['politics']
43701,[]
290290,[]
174552,[]
360809,[]
197446,[]
344906,[]
115929,[]
366324,['reunion']
315011,"['monster', 'godzilla', 'giant monster']"
174895,[]
132030,"['prison', 'sadistic', 'exploitation']"
394223,"['shooting', 'explosion', 'violence']"
402331,"['hunting human beings', 'sequel', 'mixed martial arts']"
52954,"['bugs bunny', 'hunting', 'daffy duck']"
412678,"['ambush', 'assault', 'drug lord']"
412519,"['music', 'sequel', 'honey3']"
36161,"['balloon', ""based on children's book"", 'cartoon pig']"
164990,[]
40790,['peru']
351242,"['trip', 'weekend', 'marriage crisis']"
291351,"['japan', 'funeral', 'forest']"
54837,"['mexico', 'patrol', 'drug cartel']"
270251,[]
16257,"['martial arts', 'secret agent', 'based on video game']"
320037,['woman director']
63186,['woman director']
36163,"[""based on children's book"", 'cartoon rabbit', 'cartoon pig']"
94055,['motorcycle gang']
352492,"['rave', 'techno', 'party']"
199644,[]
369202,"['mass murder', 'lake', 'forest']"
302818,"['political activism', 'health', 'medical']"
395985,['earth']
51822,[]
85483,['farmhouse']
372058,"['supernatural', 'romance', 'school']"
361705,[]
373397,[]
63700,"['babysitter', 'vampire', 'teenager']"
206260,[]
97513,"['home movie footage', 'experimental film']"
398633,"['stand-up comedy', 'comedy', 'special']"
62726,[]
66824,"['mickey mouse', 'disney short', 'donald duck']"
173662,"['dark comedy', 'screwball comedy']"
