id,production_companies
93116,"[{'name': 'Lexyn Productions', 'id': 6203}]"
104413,"[{'name': 'Avatar Productions', 'id': 10194}]"
112525,[]
85841,[]
107625,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
143747,[]
64650,"[{'name': 'Società Ambrosiana Cinematografica (SAC)', 'id': 12166}]"
115353,"[{'name': 'Tarquinia Cinematografica', 'id': 12085}, {'name': 'Tarquinia Film', 'id': 12086}]"
83140,"[{'name': 'Colt Produzioni Cinematografiche', 'id': 7516}]"
83136,"[{'name': 'Flora Film', 'id': 1501}, {'name': 'Hispamer Films', 'id': 9240}]"
146079,"[{'name': 'Tarquinia Film', 'id': 12086}]"
83124,"[{'name': 'Copercines, Cooperativa Cinematográfica', 'id': 1500}, {'name': 'Devon Film', 'id': 9152}]"
102959,"[{'name': 'Metheus Film', 'id': 1465}]"
27866,[]
17485,[]
47911,"[{'name': '3 Arts Entertainment', 'id': 787}, {'name': 'Art & Industry', 'id': 21216}]"
67952,[]
216553,"[{'name': 'Epix', 'id': 6805}]"
289333,"[{'name': 'Netflix', 'id': 59811}]"
63026,"[{'name': 'Albione Cinematografica', 'id': 17912}, {'name': 'Git International Film', 'id': 17913}, {'name': 'Paris-Cannes Productions', 'id': 17914}]"
32322,"[{'name': 'Dimension Pictures', 'id': 4997}]"
5519,"[{'name': 'Minerva Film SpA', 'id': 153}, {'name': 'Rieti Film', 'id': 12136}]"
64725,"[{'name': 'Central Cinema Company Film', 'id': 1787}, {'name': 'Mondial Televisione Film', 'id': 10523}, {'name': 'Inex Film', 'id': 10680}]"
150704,[]
72508,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Fogbound Inc.', 'id': 3909}]"
55328,[]
256347,"[{'name': 'Blumhouse Productions', 'id': 3172}]"
43645,"[{'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}, {'name': 'Yarno Cinematografica', 'id': 42084}]"
235093,"[{'name': 'Scott Free Productions', 'id': 1645}, {'name': 'National Geographic Channel', 'id': 17369}]"
212836,[]
166089,[]
29275,"[{'name': 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'id': 6458}]"
13351,[]
15926,"[{'name': 'Show Dog Productions', 'id': 39445}, {'name': 'B4MH Productions', 'id': 39446}, {'name': 'CMT Films', 'id': 39447}]"
24476,"[{'name': 'Universal Pictures', 'id': 33}]"
24477,"[{'name': 'Capital Arts Entertainment', 'id': 2365}, {'name': 'Universal Home Entertainment Productions', 'id': 16805}]"
13955,"[{'name': 'Universal Studios', 'id': 13}]"
295887,"[{'name': 'Universal 1440 Entertainment', 'id': 17009}]"
78080,"[{'name': 'Universal Pictures', 'id': 33}]"
33924,"[{'name': 'Republic Pictures', 'id': 1432}]"
187462,[]
139459,"[{'name': 'Contest LLC', 'id': 20127}, {'name': 'Percolate Productions', 'id': 20128}]"
47208,[]
86637,"[{'name': 'B.R.C. Produzione S.r.l.', 'id': 7855}]"
128073,"[{'name': 'Archer Gray', 'id': 41640}, {'name': 'From A to Z Productions', 'id': 55066}, {'name': 'Smuggler', 'id': 55067}]"
252735,"[{'name': 'ABC Circle Films', 'id': 2166}]"
89292,"[{'name': 'Stone Group Pictures', 'id': 3470}, {'name': 'Vision International', 'id': 3603}, {'name': 'High Horse Films', 'id': 90135}]"
91767,"[{'name': 'Orion Pictures', 'id': 41}]"
22211,"[{'name': 'Hallmark Entertainment', 'id': 4056}]"
258550,"[{'name': 'Cannon Films', 'id': 4110}, {'name': 'Cannon International', 'id': 21537}]"
136074,[]
82937,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
97618,"[{'name': 'Live Entertainment', 'id': 285}]"
32033,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Aspen Film Society', 'id': 1951}]"
33541,"[{'name': 'Universal Pictures', 'id': 33}]"
37813,"[{'name': 'Blu Cinematografica', 'id': 12665}]"
199219,"[{'name': 'ZRF ""Kadr""', 'id': 32782}, {'name': 'WFF Wroclaw', 'id': 89567}]"
65131,"[{'name': 'Lenfilm', 'id': 10845}]"
83132,[]
43513,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
102533,[]
30577,"[{'name': 'Cannon Italia Srl', 'id': 21712}]"
110227,[]
173962,"[{'name': 'Mosfilm', 'id': 5120}]"
81887,"[{'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Famous Players', 'id': 36555}, {'name': 'Coco Films I', 'id': 59647}]"
43800,"[{'name': 'Edward Small Productions', 'id': 13479}]"
50953,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]"
23614,"[{'name': 'Engelberg-Sumner-Cheikes', 'id': 11094}]"
15420,"[{'name': 'Armada Films', 'id': 7453}]"
36907,[]
169343,"[{'name': 'Arte France', 'id': 6111}, {'name': 'Televisió de Catalunya TV3', 'id': 6778}]"
201765,"[{'name': 'Antena 3 Films', 'id': 6538}, {'name': 'Apaches Entertainment', 'id': 8111}, {'name': 'Think Studio', 'id': 10128}, {'name': 'Ciskul', 'id': 10130}]"
239650,[]
51245,"[{'name': 'Trigger Street Productions', 'id': 11801}]"
64423,"[{'name': 'Compagnie Commerciale Française Cinématographique (CCFC)', 'id': 7800}]"
43486,[]
140383,"[{'name': 'Lux Film', 'id': 1679}, {'name': 'Lux Compagnie Cinématographique de France', 'id': 12243}]"
28190,"[{'name': 'Memnon Films', 'id': 19243}]"
98969,"[{'name': 'Documento Film', 'id': 1379}, {'name': 'Franco London Films', 'id': 1477}]"
66966,"[{'name': 'Iéna Productions', 'id': 2486}, {'name': 'CEI Incom', 'id': 10795}, {'name': 'Union Cinématographique Lyonnaise (UCIL)', 'id': 29851}]"
103613,"[{'name': 'Franco London Films', 'id': 1477}, {'name': 'Francoriz Production', 'id': 1638}]"
13770,[]
68198,"[{'name': 'Michael Balcon Productions', 'id': 5110}]"
110553,[]
128062,"[{'name': 'Alta Definicion', 'id': 52606}]"
256779,[]
134463,"[{'name': 'Compagnie Eric Rohmer (CER)', 'id': 30232}]"
158933,[]
138394,[]
261814,"[{'name': 'Eagle Rock Entertainment', 'id': 8273}, {'name': 'Banger Films', 'id': 66911}]"
238792,[]
270045,[]
36769,"[{'name': 'Filmituotanto Spede Pasanen', 'id': 59996}]"
273248,"[{'name': 'Double Feature Films', 'id': 215}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'FilmColony', 'id': 1811}]"
63775,[]
251016,[]
133459,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Eyeworks Film', 'id': 7608}]"
226673,"[{'name': ""BTV Kaku Children's Satellite TV"", 'id': 82776}]"
90100,[]
106622,[]
106623,[]
196847,"[{'name': 'P.A.C.', 'id': 1124}]"
69569,"[{'name': 'P.A.C.', 'id': 1124}, {'name': 'Atlas International Film', 'id': 4938}]"
52912,"[{'name': 'Flora Film', 'id': 1501}]"
95096,[]
128563,[]
90019,"[{'name': 'Neue Delta Filmproduktion', 'id': 1776}, {'name': 'Promer Film', 'id': 10528}]"
106139,[]
128557,[]
256356,[]
209840,"[{'name': 'Homegreen Films', 'id': 8041}, {'name': 'JBA Production', 'id': 8468}]"
104334,"[{'name': 'Clodio Cinematografica', 'id': 11595}]"
6591,"[{'name': 'Italian International Film', 'id': 1429}, {'name': 'Rialto Film Preben-Philipsen', 'id': 3602}, {'name': 'Clodio Cinematografica', 'id': 11595}]"
150658,"[{'name': 'Cineriz', 'id': 9387}, {'name': 'Capital Film s.p.a.', 'id': 58606}]"
183635,[]
260888,[]
264166,[]
272691,"[{'name': 'Lewis Pictures', 'id': 62312}]"
273632,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Société de Développement des Entreprises Culturelles (SODEC)', 'id': 9116}, {'name': 'Super Écran', 'id': 11578}, {'name': 'Forum Films [ca]', 'id': 92629}]"
126706,"[{'name': 'Paramount Television', 'id': 9223}]"
244260,"[{'name': 'MindSmack Productions', 'id': 41639}, {'name': 'Archer Gray', 'id': 41640}, {'name': 'Maiden Voyage Pictures', 'id': 41641}]"
260999,[]
136576,"[{'name': 'Capitolina Produzioni Cinematografiche', 'id': 1415}]"
81332,"[{'name': 'Moody Independent', 'id': 38977}, {'name': 'Atmospheric Pictures', 'id': 41940}]"
99332,[]
130948,"[{'name': 'Dania Film', 'id': 1701}, {'name': 'Galassia Film', 'id': 20606}]"
265208,"[{'name': 'Current Entertainment', 'id': 972}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Sierra / Affinity', 'id': 24049}, {'name': 'SJ Heat Productions', 'id': 45980}, {'name': 'Silver State Production Services', 'id': 49969}, {'name': 'Cinema Seven Productions', 'id': 59488}, {'name': 'SJ Pictures', 'id': 59490}]"
293450,"[{'name': 'Beofilm', 'id': 8666}]"
256912,"[{'name': 'Abra Producciones', 'id': 10118}, {'name': 'Departamento de Cultura del Gobierno Vasco', 'id': 32718}, {'name': 'ICAA', 'id': 46484}, {'name': 'ETB', 'id': 46485}]"
116303,"[{'name': 'Asmik Ace Entertainment', 'id': 3033}]"
8014,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Diaphana Films', 'id': 744}, {'name': 'Elzévir Films', 'id': 836}, {'name': 'Eurimages', 'id': 850}, {'name': 'TPS Star', 'id': 6586}, {'name': 'TF1 International', 'id': 7799}, {'name': 'Programme MEDIA de la Communauté Européenne', 'id': 11248}, {'name': 'Monsoon Films Private Limited', 'id': 13198}, {'name': 'Pan Nalin Pictures', 'id': 13199}, {'name': 'France 2 Cinéma', 'id': 15671}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Filmcoopi Zürich', 'id': 19932}, {'name': 'Hessen Invest', 'id': 21644}, {'name': 'WonderWorks', 'id': 21645}]"
186729,"[{'name': 'Pathe Communications', 'id': 1800}, {'name': 'Pathe', 'id': 7396}, {'name': 'Eurowide Film Production', 'id': 7627}]"
286565,"[{'name': 'Fox 2000 Pictures', 'id': 711}]"
173497,[]
43584,"[{'name': 'R&C Produzioni', 'id': 19385}]"
265226,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Tempesta Films', 'id': 4384}]"
252838,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'LStar Capital', 'id': 34034}]"
53882,[]
134746,"[{'name': 'Viacom Productions', 'id': 12077}]"
217197,[]
69499,"[{'name': 'Vasan Visual Ventures', 'id': 11859}]"
22974,"[{'name': 'Filmpartners', 'id': 20692}]"
282672,"[{'name': 'Mini Studios', 'id': 47460}]"
81684,"[{'name': 'Magic Light Pictures', 'id': 5644}]"
290999,"[{'name': 'Guerilla Films', 'id': 32400}]"
242083,"[{'name': 'Honora Productions', 'id': 39077}, {'name': 'Brooks Media', 'id': 49786}]"
35336,[]
19181,"[{'name': 'Smart Egg Pictures', 'id': 1531}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Sonet Film AB', 'id': 7937}, {'name': 'Viking Film', 'id': 44438}]"
17172,"[{'name': 'Smart Egg Pictures', 'id': 1531}, {'name': 'Cinema Art', 'id': 4521}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Viking Film', 'id': 44438}]"
308160,"[{'name': 'Tre Vänner Produktion AB', 'id': 11792}]"
163431,"[{'name': 'Filmlance International AB', 'id': 2669}]"
37727,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Nordisk Tonefilm', 'id': 8222}, {'name': 'Papphammar Produktion', 'id': 10626}]"
22192,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}]"
37728,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'Cinema Art', 'id': 4521}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}]"
23654,[]
37731,"[{'name': 'Tonefilm', 'id': 7983}, {'name': 'Zespól Filmowy ""Tor""', 'id': 7984}]"
37730,"[{'name': 'Filmlance International AB', 'id': 2669}]"
218909,[]
87204,"[{'name': 'SVT Drama', 'id': 157}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Sonet Film AB', 'id': 7937}, {'name': 'Film i Väst', 'id': 17513}]"
30583,"[{'name': 'SVT Drama', 'id': 157}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Astrid Lindgrens Värld', 'id': 7678}]"
171427,"[{'name': 'Four Brothers Pictures', 'id': 76131}]"
93222,"[{'name': 'Svensk Filmindustri', 'id': 6416}]"
21842,"[{'name': 'SVT Drama', 'id': 157}, {'name': 'Nordisk Film', 'id': 235}, {'name': 'TV2 Danmark', 'id': 758}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Sonet Film AB', 'id': 7937}]"
8743,"[{'name': 'Lefwander Kapitalförvaltning AB', 'id': 2495}, {'name': 'Röde Orm Filmproduktion AB', 'id': 2496}]"
49874,"[{'name': 'Happy Fiction', 'id': 6334}, {'name': 'Lost Liner Production', 'id': 6335}, {'name': 'Lost Liner Productions', 'id': 6336}, {'name': 'Svensk Filmindustri', 'id': 6416}]"
285245,"[{'name': 'WAY CREATIVE FILMS', 'id': 16498}]"
54257,"[{'name': 'Sonet Film AB', 'id': 7937}]"
57548,[]
241251,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Nuyorican Productions', 'id': 1620}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Smart Entertainment', 'id': 44783}]"
263105,[]
223922,[]
277416,"[{'name': 'National Film Board of Canada', 'id': 10473}, {'name': 'Faustus Bidgood Production', 'id': 25437}]"
253849,"[{'name': 'Screen Corporation', 'id': 46446}, {'name': 'Rapidfire Entertainment', 'id': 46447}]"
154326,"[{'name': 'Golden Village', 'id': 12593}]"
86835,"[{'name': 'Waypoint Entertainment', 'id': 22842}, {'name': 'Dogwood Films', 'id': 68662}]"
311291,"[{'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Film4', 'id': 9349}, {'name': 'The Bureau', 'id': 10441}, {'name': 'Artificial Eye', 'id': 11895}, {'name': 'Creative England', 'id': 64479}]"
320003,"[{'name': 'Les Films du Lendemain', 'id': 1249}]"
320001,"[{'name': 'Tu Vas Voir Productions', 'id': 17469}, {'name': 'La Casa de Production', 'id': 79367}]"
319999,"[{'name': 'Nowhere Sp. z o. o.', 'id': 73744}, {'name': 'Argomedia Sp. z o.o.', 'id': 73745}]"
320004,"[{'name': 'Televisión Española (TVE)', 'id': 6639}, {'name': 'Televisió de Catalunya TV3', 'id': 6778}, {'name': 'Noodles Production', 'id': 7792}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'Mediapro', 'id': 12010}, {'name': 'Institut del Cinema Català (ICC)', 'id': 21525}, {'name': 'Neo Art', 'id': 38785}, {'name': 'Nadie quiere la noche AIE', 'id': 44554}, {'name': 'Ariane & Garoe SL', 'id': 44555}, {'name': 'One More Movie', 'id': 44556}, {'name': 'Media Produccion', 'id': 71379}]"
311301,"[{'name': 'Pandora Filmverleih', 'id': 10343}]"
8906,"[{'name': 'Peter Rommel Productions', 'id': 166}, {'name': 'Senator International', 'id': 830}, {'name': 'ARTE', 'id': 5766}]"
320007,"[{'name': 'WDR', 'id': 46}, {'name': 'ARTE', 'id': 5766}, {'name': 'Radical Media', 'id': 11152}, {'name': 'MonkeyBoy', 'id': 77155}]"
40243,"[{'name': 'Avex Entertainment', 'id': 2788}, {'name': 'IMJ Entertainment', 'id': 6953}, {'name': 'Shogakukan', 'id': 9149}, {'name': 'Toei Company', 'id': 9255}, {'name': 'Studio Swan', 'id': 10765}, {'name': 'Sky Perfect Well Think', 'id': 11814}]"
323431,"[{'name': 'Match Factory, The', 'id': 7306}, {'name': 'Deutsche Film- und Fernsehakademie Berlin (DFFB)', 'id': 31052}, {'name': 'Makrorama', 'id': 46562}, {'name': 'Haos Film', 'id': 46563}]"
186976,"[{'name': 'ANIMAL DE LUZ FILMS', 'id': 14707}, {'name': 'MACHETE PRODUCCIONES', 'id': 14708}]"
248710,[]
86201,[]
276839,"[{'name': 'Darko Entertainment', 'id': 12622}, {'name': 'Passcode Entertainment', 'id': 45779}, {'name': 'Donnybrook4 Productions', 'id': 45780}]"
23014,"[{'name': 'Monogram Pictures', 'id': 4395}, {'name': 'Banner Productions', 'id': 14040}]"
41816,"[{'name': 'Orion Pictures', 'id': 41}]"
90358,"[{'name': 'Hal Roach Studios', 'id': 2159}]"
244562,"[{'name': 'Verisimilitude', 'id': 22632}, {'name': 'Mountaintop Productions', 'id': 92047}]"
78691,"[{'name': 'Sho Films', 'id': 1532}, {'name': 'Island Pictures', 'id': 3492}, {'name': 'Zenith Entertainment', 'id': 3644}]"
107357,[]
51854,"[{'name': 'Danforth Studios', 'id': 51043}]"
210691,[]
46971,"[{'name': 'Frontier Films', 'id': 6178}, {'name': 'Thorn EMI Screen Entertainment', 'id': 6179}]"
265228,"[{'name': 'Le Pacte', 'id': 5125}, {'name': 'Canal+', 'id': 5358}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Les films du Worso', 'id': 7395}, {'name': 'Ciné+', 'id': 10611}, {'name': 'Orange Studios', 'id': 15433}, {'name': ""Centre National du Cinéma et de L'image Animée (CNC)"", 'id': 17298}, {'name': 'TV5 Monde', 'id': 20662}, {'name': 'Indéfilms 2', 'id': 32668}, {'name': 'Arches Films', 'id': 45663}, {'name': 'Dune Vision', 'id': 45665}]"
176545,[]
58028,[]
38074,"[{'name': 'A.M.A. Film', 'id': 17087}, {'name': 'RAI Radiotelevisione Italiana', 'id': 20091}]"
13397,"[{'name': 'Rankin/Bass Productions', 'id': 688}]"
175503,"[{'name': 'Ilag-Film', 'id': 82618}]"
127853,"[{'name': 'FilmBuff', 'id': 15722}]"
259358,"[{'name': 'Mitteldeutscher Rundfunk (MDR)', 'id': 588}, {'name': 'A Private View', 'id': 3134}, {'name': 'Negativ', 'id': 4595}, {'name': 'Norddeutscher Rundfunk (NDR)', 'id': 7201}, {'name': 'Mollywood', 'id': 22071}, {'name': 'Ostlicht Filmproduktion', 'id': 35210}, {'name': 'Hamster Film', 'id': 56833}]"
227383,[]
315049,"[{'name': 'Nordisk Film', 'id': 235}]"
130805,[]
248933,"[{'name': 'Allegro-Film', 'id': 404}, {'name': 'X-Filme Creative Pool', 'id': 1972}]"
170677,"[{'name': 'Cine Films Inc.', 'id': 10878}, {'name': 'The American Film Theatre', 'id': 20151}]"
49789,"[{'name': 'Viscount', 'id': 13760}, {'name': 'Milesian Films', 'id': 91212}]"
55567,[]
50416,[]
107028,"[{'name': 'Incorporated Television Company (ITC)', 'id': 15980}, {'name': 'Lord Grade', 'id': 16710}, {'name': 'Jack Wiener Production', 'id': 92312}]"
226968,[]
46806,[]
265497,"[{'name': 'HBO Documentary', 'id': 14914}]"
254772,"[{'name': 'Tessalit Productions', 'id': 858}]"
120122,[]
2141,"[{'name': 'Five Mile River Films', 'id': 974}, {'name': 'Gerber Pictures', 'id': 975}, {'name': 'Marvin Worth Productions', 'id': 976}, {'name': 'Splendid Television', 'id': 977}]"
59191,"[{'name': 'Handmade Films Ltd.', 'id': 146}, {'name': 'DiNovi Pictures', 'id': 813}]"
318040,"[{'name': 'Eivissa Productions', 'id': 72942}, {'name': 'Bushwick Factory', 'id': 72943}]"
37058,[]
39902,[]
284568,[]
15468,"[{'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Cathala Productions', 'id': 22165}]"
88309,[]
74822,[]
5602,"[{'name': 'Sofracima', 'id': 12795}]"
152635,[]
122229,"[{'name': 'International Apollo Films', 'id': 1378}, {'name': 'Lira Films', 'id': 10522}]"
183962,[]
91571,"[{'name': 'Greenwich Film Productions', 'id': 1657}]"
267654,[]
3004,"[{'name': 'C.O.F.C.I.', 'id': 1287}]"
118150,"[{'name': 'Clesi Cinematografica', 'id': 1496}, {'name': 'Les Films Copernic', 'id': 1740}, {'name': 'Hanns Eckelkamp Filmproduktion', 'id': 1987}]"
287391,"[{'name': 'Hanns Eckelkamp Filmproduktion', 'id': 1987}]"
38421,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
142979,"[{'name': 'Francinex', 'id': 10882}, {'name': 'Tempo Film', 'id': 54583}, {'name': 'Cinematografica RI.RE', 'id': 85676}]"
163333,[]
65718,[]
131507,[]
213831,[]
105403,[]
66178,[]
206296,"[{'name': 'Lucky Monkey Pictures', 'id': 11093}, {'name': 'Sh-K-Boom Records', 'id': 15353}, {'name': 'Grand Peaks Entertainment', 'id': 15354}, {'name': 'Radius-TWC', 'id': 20671}]"
11925,"[{'name': 'Pratfilm', 'id': 2681}]"
181454,"[{'name': 'Ghosts Media', 'id': 85313}]"
201085,"[{'name': 'Legendary Pictures', 'id': 923}]"
254258,"[{'name': 'Vision Films', 'id': 37208}]"
300803,"[{'name': 'Raffaella Productions', 'id': 35916}]"
30647,[]
21585,[]
100032,"[{'name': 'Von Zerneck Sertner Films', 'id': 19237}]"
47631,[]
17870,"[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'CR Enterprises', 'id': 5360}, {'name': 'Production Partners', 'id': 8803}]"
18128,"[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'CR Enterprises', 'id': 5360}, {'name': 'Production Partners', 'id': 8803}]"
322260,[]
147415,[]
26808,"[{'name': 'Flashback Television', 'id': 4591}]"
122023,"[{'name': 'BBC Wales', 'id': 4762}]"
303457,"[{'name': 'Eros International', 'id': 3653}, {'name': 'Baweja Movies', 'id': 3786}]"
295914,"[{'name': 'Kirghizfilm', 'id': 40456}, {'name': 'Aitysh Film', 'id': 63928}]"
31534,[]
265910,[]
26910,"[{'name': 'Lakshmi Movie Makers', 'id': 7140}]"
32601,"[{'name': 'Casa de Filme 1', 'id': 12420}]"
31547,"[{'name': 'Arzu Film', 'id': 4639}]"
249772,"[{'name': '14 Reels Entertainment', 'id': 44072}]"
299049,[]
12504,"[{'name': 'Les Films Ariane', 'id': 7110}]"
74809,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Cité Films', 'id': 14035}, {'name': 'Action Films', 'id': 21505}]"
60430,"[{'name': 'Viaduc Productions', 'id': 1580}, {'name': 'T.R.A.C.', 'id': 7631}]"
39994,"[{'name': 'Nucleo Internazionale', 'id': 13123}]"
81541,"[{'name': 'Angry Film', 'id': 12750}, {'name': 'Aquarius Films', 'id': 13786}, {'name': 'Overseas Film Company', 'id': 51301}]"
214218,"[{'name': 'Fastnet Films', 'id': 5353}, {'name': 'Film i Väst', 'id': 17513}, {'name': 'Anagram Produktion', 'id': 17537}]"
195862,[]
105554,[]
294826,"[{'name': 'Little Crew Studios', 'id': 47002}]"
37590,"[{'name': 'Arte', 'id': 201}, {'name': 'ZDF/Arte', 'id': 11237}]"
117098,[]
85340,[]
216652,"[{'name': 'New Wave Entertainment', 'id': 2953}, {'name': 'Netflix', 'id': 59811}, {'name': 'Secret Public Productions, Inc.', 'id': 87181}]"
