,mid,genres
31244,159324,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}]"
31245,88658,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]"
31246,308077,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31247,348499,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
31248,348507,"[{'id': 18, 'name': 'Drama'}]"
31249,348528,"[{'id': 99, 'name': 'Documentary'}]"
31250,62134,"[{'id': 35, 'name': 'Comedy'}]"
31251,57311,[]
31252,54627,[]
31253,77000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
31254,85038,"[{'id': 35, 'name': 'Comedy'}]"
31255,61940,"[{'id': 35, 'name': 'Comedy'}]"
31256,24168,"[{'id': 18, 'name': 'Drama'}]"
31257,58444,"[{'id': 35, 'name': 'Comedy'}]"
31258,42679,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
31259,56041,[]
31260,139504,[]
31261,63190,[]
31262,147868,"[{'id': 35, 'name': 'Comedy'}]"
31263,63365,"[{'id': 18, 'name': 'Drama'}]"
31264,133788,[]
31265,108664,[]
31266,23509,"[{'id': 35, 'name': 'Comedy'}]"
31267,73869,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"
31268,46128,"[{'id': 18, 'name': 'Drama'}]"
31269,77944,"[{'id': 35, 'name': 'Comedy'}]"
31270,58518,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31271,22182,"[{'id': 35, 'name': 'Comedy'}]"
31272,56844,[]
31273,56014,"[{'id': 35, 'name': 'Comedy'}]"
31274,59570,"[{'id': 35, 'name': 'Comedy'}]"
31275,58453,[]
31276,60650,"[{'id': 35, 'name': 'Comedy'}]"
31277,145872,[]
31278,56400,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31279,58531,[]
31280,72057,"[{'id': 18, 'name': 'Drama'}]"
31281,123375,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
31282,160844,"[{'id': 35, 'name': 'Comedy'}]"
31283,49850,"[{'id': 18, 'name': 'Drama'}]"
31284,169692,"[{'id': 18, 'name': 'Drama'}]"
31285,137315,"[{'id': 35, 'name': 'Comedy'}]"
31286,219067,"[{'id': 99, 'name': 'Documentary'}]"
31287,166262,"[{'id': 35, 'name': 'Comedy'}]"
31288,141810,"[{'id': 18, 'name': 'Drama'}]"
31289,162282,"[{'id': 35, 'name': 'Comedy'}]"
31290,58013,"[{'id': 35, 'name': 'Comedy'}]"
31291,146364,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
31292,238705,[]
31293,195544,"[{'id': 35, 'name': 'Comedy'}]"
31294,171826,"[{'id': 35, 'name': 'Comedy'}]"
31295,175116,"[{'id': 35, 'name': 'Comedy'}]"
31296,156547,"[{'id': 35, 'name': 'Comedy'}]"
31297,158182,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31298,184681,[]
31299,270479,"[{'id': 35, 'name': 'Comedy'}]"
31300,178915,"[{'id': 35, 'name': 'Comedy'}]"
31301,186982,"[{'id': 35, 'name': 'Comedy'}]"
31302,182415,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
31303,169069,"[{'id': 35, 'name': 'Comedy'}]"
31304,201010,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
31305,58204,"[{'id': 35, 'name': 'Comedy'}]"
31306,250219,"[{'id': 35, 'name': 'Comedy'}]"
31307,249457,"[{'id': 35, 'name': 'Comedy'}]"
31308,191820,"[{'id': 18, 'name': 'Drama'}]"
31309,153774,"[{'id': 18, 'name': 'Drama'}]"
31310,262789,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
31311,24243,"[{'id': 35, 'name': 'Comedy'}]"
31312,247218,"[{'id': 35, 'name': 'Comedy'}]"
31313,231565,"[{'id': 35, 'name': 'Comedy'}]"
31314,197089,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31315,215628,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
31316,226936,"[{'id': 35, 'name': 'Comedy'}]"
31317,234356,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31318,56853,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
31319,228290,"[{'id': 35, 'name': 'Comedy'}]"
31320,235208,"[{'id': 18, 'name': 'Drama'}]"
31321,287935,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"
31322,301272,"[{'id': 35, 'name': 'Comedy'}]"
31323,262785,[]
31324,348544,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"
31325,38328,[]
31326,57112,"[{'id': 35, 'name': 'Comedy'}]"
31327,42808,"[{'id': 18, 'name': 'Drama'}]"
31328,58703,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31329,57110,[]
31330,58714,"[{'id': 18, 'name': 'Drama'}]"
31331,62349,"[{'id': 18, 'name': 'Drama'}]"
31332,42675,"[{'id': 35, 'name': 'Comedy'}]"
31333,56994,"[{'id': 35, 'name': 'Comedy'}]"
31334,51917,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
31335,56974,"[{'id': 35, 'name': 'Comedy'}]"
31336,23619,"[{'id': 35, 'name': 'Comedy'}]"
31337,58011,"[{'id': 35, 'name': 'Comedy'}]"
31338,58400,[]
31339,15681,"[{'id': 35, 'name': 'Comedy'}]"
31340,53957,"[{'id': 35, 'name': 'Comedy'}]"
31341,56339,"[{'id': 35, 'name': 'Comedy'}]"
31342,35554,"[{'id': 35, 'name': 'Comedy'}]"
31343,58060,"[{'id': 18, 'name': 'Drama'}]"
31344,78854,"[{'id': 35, 'name': 'Comedy'}]"
31345,62029,"[{'id': 35, 'name': 'Comedy'}]"
31346,105884,[]
31347,165550,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
31348,85009,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
31349,18441,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31350,292988,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
31351,273511,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
31352,80473,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
31353,257975,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"
31354,301748,"[{'id': 35, 'name': 'Comedy'}]"
31355,82115,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
31356,273084,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
31357,191094,"[{'id': 53, 'name': 'Thriller'}]"
31358,38162,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
31359,290235,"[{'id': 27, 'name': 'Horror'}]"
31360,129530,"[{'id': 80, 'name': 'Crime'}]"
31361,28741,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31362,219645,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
31363,124054,"[{'id': 27, 'name': 'Horror'}]"
31364,348574,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
31365,336560,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]"
31366,292607,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]"
31367,45939,"[{'id': 53, 'name': 'Thriller'}]"
31368,299245,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31369,78339,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]"
31370,51986,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
31371,239417,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31372,280512,"[{'id': 35, 'name': 'Comedy'}]"
31373,295368,"[{'id': 35, 'name': 'Comedy'}]"
31374,64943,"[{'id': 18, 'name': 'Drama'}]"
31375,266353,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
31376,240566,"[{'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
31377,53851,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
31378,17048,"[{'id': 35, 'name': 'Comedy'}]"
31379,224908,"[{'id': 27, 'name': 'Horror'}]"
31380,63438,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
31381,295279,"[{'id': 18, 'name': 'Drama'}]"
31382,277687,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]"
31383,110447,"[{'id': 18, 'name': 'Drama'}]"
31384,326139,"[{'id': 18, 'name': 'Drama'}]"
31385,19560,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
31386,117700,"[{'id': 37, 'name': 'Western'}, {'id': 10770, 'name': 'TV Movie'}]"
31387,89870,"[{'id': 99, 'name': 'Documentary'}]"
31388,40039,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
31389,43200,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31390,22335,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
31391,228101,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
31392,23717,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
31393,58195,"[{'id': 53, 'name': 'Thriller'}]"
31394,70570,"[{'id': 99, 'name': 'Documentary'}]"
31395,18618,"[{'id': 35, 'name': 'Comedy'}]"
31396,54155,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
31397,284362,"[{'id': 99, 'name': 'Documentary'}]"
31398,293299,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
31399,44869,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
31400,39318,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
31401,102038,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
31402,338353,"[{'id': 99, 'name': 'Documentary'}]"
31403,29737,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31404,176867,"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]"
31405,77641,"[{'id': 37, 'name': 'Western'}]"
31406,293901,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
31407,115260,"[{'id': 18, 'name': 'Drama'}]"
31408,58903,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
31409,286657,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]"
31410,127594,"[{'id': 27, 'name': 'Horror'}]"
31411,28450,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
31412,166161,"[{'id': 27, 'name': 'Horror'}]"
31413,211528,"[{'id': 28, 'name': 'Action'}]"
31414,82136,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]"
31415,238358,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31416,226792,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
31417,41345,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
31418,172390,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
31419,335970,"[{'id': 35, 'name': 'Comedy'}]"
31420,26948,"[{'id': 80, 'name': 'Crime'}]"
31421,320433,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
31422,283201,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31423,54392,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
31424,279144,"[{'id': 99, 'name': 'Documentary'}]"
31425,85643,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]"
31426,119801,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
31427,49418,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]"
31428,28561,"[{'id': 80, 'name': 'Crime'}]"
31429,290672,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
31430,250622,"[{'id': 35, 'name': 'Comedy'}]"
31431,2166,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
31432,198521,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
31433,107352,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
31434,197491,"[{'id': 10402, 'name': 'Music'}]"
31435,133469,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
31436,114887,"[{'id': 99, 'name': 'Documentary'}]"
31437,20389,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]"
31438,86154,[]
31439,29466,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]"
31440,14096,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
31441,41002,"[{'id': 35, 'name': 'Comedy'}]"
31442,39535,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31443,13296,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31444,95862,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
31445,181850,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
31446,73203,"[{'id': 27, 'name': 'Horror'}]"
31447,34098,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
31448,29260,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
31449,35951,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
31450,47410,"[{'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]"
31451,43533,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
31452,79526,"[{'id': 18, 'name': 'Drama'}]"
31453,231263,"[{'id': 99, 'name': 'Documentary'}]"
31454,120475,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]"
31455,87593,"[{'id': 99, 'name': 'Documentary'}]"
31456,132894,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
31457,95758,"[{'id': 99, 'name': 'Documentary'}]"
31458,347688,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]"
31459,120589,"[{'id': 10402, 'name': 'Music'}]"
31460,323383,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
31461,207699,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
31462,47447,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]"
31463,46230,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31464,60843,"[{'id': 16, 'name': 'Animation'}]"
31465,53315,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
31466,60002,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
31467,71763,"[{'id': 53, 'name': 'Thriller'}]"
31468,45511,"[{'id': 27, 'name': 'Horror'}]"
31469,31991,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31470,316637,"[{'id': 27, 'name': 'Horror'}]"
31471,21214,"[{'id': 35, 'name': 'Comedy'}]"
31472,70583,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
31473,83473,"[{'id': 27, 'name': 'Horror'}]"
31474,20012,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
31475,31954,"[{'id': 53, 'name': 'Thriller'}]"
31476,132137,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]"
31477,51938,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
31478,70351,"[{'id': 27, 'name': 'Horror'}]"
31479,131116,"[{'id': 18, 'name': 'Drama'}]"
31480,79247,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
31481,65696,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
31482,226702,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
31483,38141,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
31484,116997,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]"
31485,34334,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
31486,262517,[]
31487,315575,"[{'id': 18, 'name': 'Drama'}]"
31488,12578,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]"
31489,204016,[]
31490,182560,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
31491,48751,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
31492,3602,"[{'id': 27, 'name': 'Horror'}]"
31493,78210,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
31494,61638,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
31495,77939,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
31496,55853,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 9648, 'name': 'Mystery'}]"
31497,103753,"[{'id': 18, 'name': 'Drama'}]"
31498,214699,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"
31499,142373,[]
31500,142374,[]
31501,65040,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]"
31502,77673,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
31503,259963,"[{'id': 18, 'name': 'Drama'}]"
31504,54734,"[{'id': 99, 'name': 'Documentary'}]"
31505,54743,"[{'id': 99, 'name': 'Documentary'}]"
31506,54744,"[{'id': 99, 'name': 'Documentary'}]"
31507,54685,"[{'id': 99, 'name': 'Documentary'}]"
31508,54746,"[{'id': 99, 'name': 'Documentary'}]"
31509,54677,"[{'id': 99, 'name': 'Documentary'}]"
31510,54694,"[{'id': 99, 'name': 'Documentary'}]"
31511,142161,[]
31512,149255,"[{'id': 99, 'name': 'Documentary'}]"
31513,188509,"[{'id': 99, 'name': 'Documentary'}]"
31514,233466,"[{'id': 99, 'name': 'Documentary'}]"
31515,232048,[]
31516,251425,"[{'id': 99, 'name': 'Documentary'}]"
31517,259679,"[{'id': 99, 'name': 'Documentary'}]"
31518,163814,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]"
31519,336804,"[{'id': 18, 'name': 'Drama'}]"
31520,163343,[]
31521,337677,"[{'id': 35, 'name': 'Comedy'}]"
31522,101183,"[{'id': 18, 'name': 'Drama'}]"
31523,77248,"[{'id': 16, 'name': 'Animation'}]"
31524,62931,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
31525,16224,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"
31526,189227,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
31527,66224,"[{'id': 18, 'name': 'Drama'}]"
31528,69598,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
31529,191476,"[{'id': 14, 'name': 'Fantasy'}]"
31530,307261,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10402, 'name': 'Music'}]"
31531,112456,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
31532,348892,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31533,76850,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
31534,342003,"[{'id': 35, 'name': 'Comedy'}]"
31535,267557,"[{'id': 35, 'name': 'Comedy'}]"
31536,329134,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
31537,55951,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
31538,62713,[]
31539,42129,[]
31540,143754,"[{'id': 37, 'name': 'Western'}]"
31541,90540,"[{'id': 37, 'name': 'Western'}]"
31542,69579,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]"
31543,161299,[]
31544,326013,[]
31545,260817,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]"
31546,262514,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
31547,292640,"[{'id': 18, 'name': 'Drama'}]"
31548,336211,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
31549,31150,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31550,104965,"[{'id': 18, 'name': 'Drama'}]"
31551,246916,"[{'id': 99, 'name': 'Documentary'}]"
31552,295581,"[{'id': 18, 'name': 'Drama'}]"
31553,142656,"[{'id': 18, 'name': 'Drama'}]"
31554,17100,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
31555,93511,"[{'id': 18, 'name': 'Drama'}]"
31556,5731,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
31557,287484,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
31558,114423,"[{'id': 99, 'name': 'Documentary'}]"
31559,117618,"[{'id': 10749, 'name': 'Romance'}]"
31560,66925,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
31561,131966,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
31562,36529,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
31563,146315,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
31564,332745,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
31565,118397,"[{'id': 53, 'name': 'Thriller'}]"
31566,44192,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
31567,40460,"[{'id': 27, 'name': 'Horror'}]"
31568,119540,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
31569,180717,[]
31570,233564,"[{'id': 35, 'name': 'Comedy'}]"
31571,273743,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
31572,128152,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
31573,144351,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
31574,199565,"[{'id': 35, 'name': 'Comedy'}]"
31575,29883,"[{'id': 27, 'name': 'Horror'}]"
31576,298609,[]
31577,123224,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]"
